study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp
PRJNA236110	SAMN02594564	SRS541180	SRX446051	SRR1139009	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139009/SRR1139009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139009/SRR1139009_2.fastq.gz
PRJNA236110	SAMN02594564	SRS541180	SRX446051	SRR1139010	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139010/SRR1139010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139010/SRR1139010_2.fastq.gz
PRJNA236110	SAMN02594566	SRS541179	SRX446052	SRR1139011	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139011/SRR1139011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139011/SRR1139011_2.fastq.gz
PRJNA236110	SAMN02594566	SRS541179	SRX446052	SRR1139012	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139012/SRR1139012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139012/SRR1139012_2.fastq.gz
PRJNA236110	SAMN02594573	SRS541181	SRX446053	SRR1139013	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139013/SRR1139013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139013/SRR1139013_2.fastq.gz
PRJNA236110	SAMN02594571	SRS541183	SRX446054	SRR1139014	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139014/SRR1139014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139014/SRR1139014_2.fastq.gz
PRJNA236110	SAMN02594568	SRS541182	SRX446055	SRR1139015	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139015/SRR1139015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139015/SRR1139015_2.fastq.gz
PRJNA236110	SAMN02594567	SRS541184	SRX446056	SRR1139016	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139016/SRR1139016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139016/SRR1139016_2.fastq.gz
PRJNA236110	SAMN02594567	SRS541184	SRX446056	SRR1139017	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139017/SRR1139017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139017/SRR1139017_2.fastq.gz
PRJNA236110	SAMN02594570	SRS541185	SRX446057	SRR1139018	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139018/SRR1139018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139018/SRR1139018_2.fastq.gz
PRJNA236110	SAMN02594570	SRS541185	SRX446057	SRR1139019	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139019/SRR1139019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139019/SRR1139019_2.fastq.gz
PRJNA236110	SAMN02594569	SRS541186	SRX446058	SRR1139020	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139020/SRR1139020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139020/SRR1139020_2.fastq.gz
PRJNA236110	SAMN02594578	SRS541187	SRX446059	SRR1139021	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139021/SRR1139021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139021/SRR1139021_2.fastq.gz
PRJNA236110	SAMN02594578	SRS541187	SRX446059	SRR1139022	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139022/SRR1139022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139022/SRR1139022_2.fastq.gz
PRJNA236110	SAMN02594572	SRS541188	SRX446060	SRR1139023	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139023/SRR1139023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139023/SRR1139023_2.fastq.gz
PRJNA236110	SAMN02594575	SRS541190	SRX446061	SRR1139024	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139024/SRR1139024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139024/SRR1139024_2.fastq.gz
PRJNA236110	SAMN02594575	SRS541190	SRX446061	SRR1139025	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139025/SRR1139025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139025/SRR1139025_2.fastq.gz
PRJNA236110	SAMN02594574	SRS541189	SRX446062	SRR1139026	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139026/SRR1139026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139026/SRR1139026_2.fastq.gz
PRJNA236110	SAMN02594574	SRS541189	SRX446062	SRR1139027	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139027/SRR1139027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139027/SRR1139027_2.fastq.gz
PRJNA236110	SAMN02594576	SRS541191	SRX446063	SRR1139028	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139028/SRR1139028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139028/SRR1139028_2.fastq.gz
PRJNA236110	SAMN02594592	SRS541192	SRX446064	SRR1139029	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139029/SRR1139029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139029/SRR1139029_2.fastq.gz
PRJNA236110	SAMN02594592	SRS541192	SRX446064	SRR1139030	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139030/SRR1139030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139030/SRR1139030_2.fastq.gz
PRJNA236110	SAMN02594577	SRS541193	SRX446065	SRR1139031	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139031/SRR1139031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139031/SRR1139031_2.fastq.gz
PRJNA236110	SAMN02594577	SRS541193	SRX446065	SRR1139032	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139032/SRR1139032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139032/SRR1139032_2.fastq.gz
PRJNA236110	SAMN02594580	SRS541195	SRX446066	SRR1139033	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139033/SRR1139033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139033/SRR1139033_2.fastq.gz
PRJNA236110	SAMN02594580	SRS541195	SRX446066	SRR1139034	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139034/SRR1139034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139034/SRR1139034_2.fastq.gz
PRJNA236110	SAMN02594585	SRS541194	SRX446067	SRR1139035	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139035/SRR1139035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139035/SRR1139035_2.fastq.gz
PRJNA236110	SAMN02594585	SRS541194	SRX446067	SRR1139036	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139036/SRR1139036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139036/SRR1139036_2.fastq.gz
PRJNA236110	SAMN02594579	SRS541197	SRX446068	SRR1139037	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139037/SRR1139037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139037/SRR1139037_2.fastq.gz
PRJNA236110	SAMN02594579	SRS541197	SRX446068	SRR1139038	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139038/SRR1139038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139038/SRR1139038_2.fastq.gz
PRJNA236110	SAMN02594583	SRS541196	SRX446069	SRR1139039	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139039/SRR1139039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139039/SRR1139039_2.fastq.gz
PRJNA236110	SAMN02594583	SRS541196	SRX446069	SRR1139040	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139040/SRR1139040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139040/SRR1139040_2.fastq.gz
PRJNA236110	SAMN02594582	SRS541198	SRX446070	SRR1139041	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139041/SRR1139041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139041/SRR1139041_2.fastq.gz
PRJNA236110	SAMN02594582	SRS541198	SRX446070	SRR1139042	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139042/SRR1139042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139042/SRR1139042_2.fastq.gz
PRJNA236110	SAMN02594581	SRS541199	SRX446071	SRR1139043	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139043/SRR1139043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139043/SRR1139043_2.fastq.gz
PRJNA236110	SAMN02594581	SRS541199	SRX446071	SRR1139044	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139044/SRR1139044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139044/SRR1139044_2.fastq.gz
PRJNA236110	SAMN02594586	SRS541200	SRX446072	SRR1139045	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139045/SRR1139045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139045/SRR1139045_2.fastq.gz
PRJNA236110	SAMN02594586	SRS541200	SRX446072	SRR1139046	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139046/SRR1139046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139046/SRR1139046_2.fastq.gz
PRJNA236110	SAMN02594590	SRS541201	SRX446073	SRR1139047	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139047/SRR1139047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139047/SRR1139047_2.fastq.gz
PRJNA236110	SAMN02594590	SRS541201	SRX446073	SRR1139048	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139048/SRR1139048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139048/SRR1139048_2.fastq.gz
PRJNA236110	SAMN02594584	SRS541202	SRX446074	SRR1139049	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139049/SRR1139049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139049/SRR1139049_2.fastq.gz
PRJNA236110	SAMN02594589	SRS541203	SRX446075	SRR1139050	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139050/SRR1139050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139050/SRR1139050_2.fastq.gz
PRJNA236110	SAMN02594589	SRS541203	SRX446075	SRR1139051	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139051/SRR1139051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139051/SRR1139051_2.fastq.gz
PRJNA236110	SAMN02594591	SRS541204	SRX446076	SRR1139052	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139052/SRR1139052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139052/SRR1139052_2.fastq.gz
PRJNA236110	SAMN02594591	SRS541204	SRX446076	SRR1139053	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139053/SRR1139053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139053/SRR1139053_2.fastq.gz
PRJNA236110	SAMN02594588	SRS541205	SRX446077	SRR1139054	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139054/SRR1139054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139054/SRR1139054_2.fastq.gz
PRJNA236110	SAMN02594588	SRS541205	SRX446077	SRR1139055	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139055/SRR1139055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139055/SRR1139055_2.fastq.gz
PRJNA236110	SAMN02594587	SRS541207	SRX446078	SRR1139056	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139056/SRR1139056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139056/SRR1139056_2.fastq.gz
PRJNA236110	SAMN02594587	SRS541207	SRX446078	SRR1139057	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139057/SRR1139057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139057/SRR1139057_2.fastq.gz
PRJNA236110	SAMN02594593	SRS541206	SRX446079	SRR1139058	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139058/SRR1139058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139058/SRR1139058_2.fastq.gz
PRJNA236110	SAMN02594593	SRS541206	SRX446079	SRR1139059	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139059/SRR1139059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139059/SRR1139059_2.fastq.gz
PRJNA236110	SAMN02594598	SRS541208	SRX446080	SRR1139060	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139060/SRR1139060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139060/SRR1139060_2.fastq.gz
PRJNA236110	SAMN02594679	SRS541209	SRX446081	SRR1139061	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139061/SRR1139061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139061/SRR1139061_2.fastq.gz
PRJNA236110	SAMN02594679	SRS541209	SRX446081	SRR1139062	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139062/SRR1139062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139062/SRR1139062_2.fastq.gz
PRJNA236110	SAMN02594693	SRS541210	SRX446082	SRR1139063	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139063/SRR1139063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139063/SRR1139063_2.fastq.gz
PRJNA236110	SAMN02594693	SRS541210	SRX446082	SRR1139064	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139064/SRR1139064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139064/SRR1139064_2.fastq.gz
PRJNA236110	SAMN02594685	SRS541211	SRX446083	SRR1139065	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139065/SRR1139065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139065/SRR1139065_2.fastq.gz
PRJNA236110	SAMN02594685	SRS541211	SRX446083	SRR1139066	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139066/SRR1139066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139066/SRR1139066_2.fastq.gz
PRJNA236110	SAMN02594682	SRS541212	SRX446084	SRR1139067	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139067/SRR1139067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139067/SRR1139067_2.fastq.gz
PRJNA236110	SAMN02594682	SRS541212	SRX446084	SRR1139068	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139068/SRR1139068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139068/SRR1139068_2.fastq.gz
PRJNA236110	SAMN02594698	SRS541213	SRX446085	SRR1139069	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139069/SRR1139069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139069/SRR1139069_2.fastq.gz
PRJNA236110	SAMN02594698	SRS541213	SRX446085	SRR1139070	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139070/SRR1139070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139070/SRR1139070_2.fastq.gz
PRJNA236110	SAMN02594689	SRS541214	SRX446086	SRR1139071	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139071/SRR1139071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139071/SRR1139071_2.fastq.gz
PRJNA236110	SAMN02594689	SRS541214	SRX446086	SRR1139072	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139072/SRR1139072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139072/SRR1139072_2.fastq.gz
PRJNA236110	SAMN02594681	SRS541215	SRX446087	SRR1139073	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139073/SRR1139073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139073/SRR1139073_2.fastq.gz
PRJNA236110	SAMN02594681	SRS541215	SRX446087	SRR1139074	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139074/SRR1139074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139074/SRR1139074_2.fastq.gz
PRJNA236110	SAMN02594697	SRS541216	SRX446088	SRR1139075	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139075/SRR1139075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139075/SRR1139075_2.fastq.gz
PRJNA236110	SAMN02594686	SRS541217	SRX446089	SRR1139076	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139076/SRR1139076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139076/SRR1139076_2.fastq.gz
PRJNA236110	SAMN02594684	SRS541218	SRX446090	SRR1139077	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139077/SRR1139077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139077/SRR1139077_2.fastq.gz
PRJNA236110	SAMN02594684	SRS541218	SRX446090	SRR1139078	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139078/SRR1139078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139078/SRR1139078_2.fastq.gz
PRJNA236110	SAMN02594700	SRS541219	SRX446091	SRR1139079	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139079/SRR1139079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139079/SRR1139079_2.fastq.gz
PRJNA236110	SAMN02594700	SRS541219	SRX446091	SRR1139080	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139080/SRR1139080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139080/SRR1139080_2.fastq.gz
PRJNA236110	SAMN02594688	SRS541221	SRX446092	SRR1139081	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139081/SRR1139081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139081/SRR1139081_2.fastq.gz
PRJNA236110	SAMN02594688	SRS541221	SRX446092	SRR1139082	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139082/SRR1139082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139082/SRR1139082_2.fastq.gz
PRJNA236110	SAMN02594691	SRS541220	SRX446093	SRR1139083	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139083/SRR1139083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139083/SRR1139083_2.fastq.gz
